yyyy,mm,tmax,tmin,af,rain,sun,status,station,lat,lng,height
1986.0,3.0,9.3,1.3,8,43.2,129.0*,,Cambridge,52.245,0.102,26
1986.0,4.0,9.8,2.7,4*,63.6,116.3,,Cambridge,52.245,0.102,26
1986.0,5.0,16.3,7.4,0,74.7,189.8,,Cambridge,52.245,0.102,26
1986.0,6.0,20.7,9.6,0,13.2,200.8,,Cambridge,52.245,0.102,26
1986.0,7.0,21.7,12.0,0,43.3,172.3,,Cambridge,52.245,0.102,26
1986.0,8.0,19.1,10.4,0,70.9,137.8,,Cambridge,52.245,0.102,26
1986.0,9.0,17.1,6.5,0,29.3,166.9,,Cambridge,52.245,0.102,26
1986.0,10.0,15.6,6.4,1,69.7,114.6,,Cambridge,52.245,0.102,26
1986.0,11.0,11.0,4.4,1,54.5,75.9,,Cambridge,52.245,0.102,26
1986.0,12.0,9.0,2.7,3,54.2,62.8,,Cambridge,52.245,0.102,26
1987.0,1.0,2.8,-2.1,22,9.5,44.5,,Cambridge,52.245,0.102,26
1987.0,2.0,7.0,-0.1,16,27.8,58.1,,Cambridge,52.245,0.102,26
1987.0,3.0,7.7,0.0,17,44.9,97.4,,Cambridge,52.245,0.102,26
1987.0,4.0,15.2,5.6,0,42.9,151.5,,Cambridge,52.245,0.102,26
1987.0,5.0,14.9,5.3,0,46.9,166.8,,Cambridge,52.245,0.102,26
1987.0,6.0,17.5,9.2,0,93.5,106.6,,Cambridge,52.245,0.102,26
1987.0,7.0,20.6,11.9,0,70.2,148.1,,Cambridge,52.245,0.102,26
1987.0,8.0,20.5,11.7,0,71.9,130.8,,Cambridge,52.245,0.102,26
1987.0,9.0,18.8,10.1,0,30.5,151.5,,Cambridge,52.245,0.102,26
1987.0,10.0,14.1,6.1,2,116.4,120.7,,Cambridge,52.245,0.102,26
1987.0,11.0,9.0,4.0,2,39.9,42.0,,Cambridge,52.245,0.102,26
1987.0,12.0,8.2,3.3,6,23.5,29.3,,Cambridge,52.245,0.102,26
1988.0,1.0,8.0,2.7,6,100.3,58.1,,Cambridge,52.245,0.102,26
1988.0,2.0,7.9,2.0,5,20.9,123.0,,Cambridge,52.245,0.102,26
1988.0,3.0,9.7,3.1,4,59.3,86.6,,Cambridge,52.245,0.102,26
1988.0,4.0,12.5,4.1,5,37.2,118.8,,Cambridge,52.245,0.102,26
1988.0,5.0,17.0,7.5,0,38.7,162.5,,Cambridge,52.245,0.102,26
1988.0,6.0,18.3,9.9,0,48.1,141.6,,Cambridge,52.245,0.102,26
1988.0,7.0,19.4,11.7,0,94.6,153.4,,Cambridge,52.245,0.102,26
1988.0,8.0,21.4,11.4,0,46.8,191.6,,Cambridge,52.245,0.102,26
1988.0,9.0,18.2,10.0,0,45.8,137.9,,Cambridge,52.245,0.102,26
1988.0,10.0,14.6,7.8,3,42.7,103.5,,Cambridge,52.245,0.102,26
1988.0,11.0,9.0,1.2,13,31.0,79.5,,Cambridge,52.245,0.102,26
1988.0,12.0,9.6,4.9,0,23.6,45.6,,Cambridge,52.245,0.102,26
1989.0,1.0,8.9,3.1,4,25.8,73.7,,Cambridge,52.245,0.102,26
1989.0,2.0,9.6,2.6,5,47.5,103.5,,Cambridge,52.245,0.102,26
1989.0,3.0,12.3,4.1,2,40.0,98.1,,Cambridge,52.245,0.102,26
1989.0,4.0,10.6,3.1,2,75.8,123.7,,Cambridge,52.245,0.102,26
1989.0,5.0,19.7,7.2,0,6.1,269.1,,Cambridge,52.245,0.102,26
1989.0,6.0,21.2,9.5,0,40.5,215.8,,Cambridge,52.245,0.102,26
1989.0,7.0,24.8,13.2,0,43.0,225.5,,Cambridge,52.245,0.102,26
1989.0,8.0,24.1,12.1,0,28.8,238.2,,Cambridge,52.245,0.102,26
1989.0,9.0,20.5,11.8,0,17.7,116.6,,Cambridge,52.245,0.102,26
1989.0,10.0,16.5,9.1,0,32.2,94.9,,Cambridge,52.245,0.102,26
1989.0,11.0,9.9,2.5,6,35.3,98.3,,Cambridge,52.245,0.102,26
1989.0,12.0,8.3,3.1,5,125.4,22.9,,Cambridge,52.245,0.102,26
1990.0,1.0,9.8,4.0,0,43.8,64.7,,Cambridge,52.245,0.102,26
1990.0,2.0,11.4,4.7,1,71.1,102.0,,Cambridge,52.245,0.102,26
1990.0,3.0,12.9,4.7,3,23.2,153.2,,Cambridge,52.245,0.102,26
1990.0,4.0,13.5,3.1,7,28.2,206.3,,Cambridge,52.245,0.102,26
1990.0,5.0,19.1,6.7,0,6.2,225.7,,Cambridge,52.245,0.102,26
1990.0,6.0,19.2,9.8,0,30.1,112.5,,Cambridge,52.245,0.102,26
1990.0,7.0,23.7,11.5,0,16.9,224.8,,Cambridge,52.245,0.102,26
1990.0,8.0,25.7,13.6,0,21.1,230.8,,Cambridge,52.245,0.102,26
1990.0,9.0,18.6,8.9,0,37.3,136.8,,Cambridge,52.245,0.102,26
1990.0,10.0,16.2,9.5,0,43.7,126.3,,Cambridge,52.245,0.102,26
1990.0,11.0,9.8,4.5,1,40.5,40.6,,Cambridge,52.245,0.102,26
1990.0,12.0,6.9,2.3,5,45.8,43.1,,Cambridge,52.245,0.102,26
1991.0,1.0,6.2,1.2,8,29.9,75.6,,Cambridge,52.245,0.102,26
1991.0,2.0,4.6,-1.8,20,23.0,45.3,,Cambridge,52.245,0.102,26
1991.0,3.0,12.0,4.7,2,37.9,100.3,,Cambridge,52.245,0.102,26
1991.0,4.0,12.4,4.0,3,42.9,147.1,,Cambridge,52.245,0.102,26
1991.0,5.0,14.7,6.6,1,13.9,114.5,,Cambridge,52.245,0.102,26
1991.0,6.0,16.7,8.8,0,97.6,113.5,,Cambridge,52.245,0.102,26
1991.0,7.0,22.9,13.1,0,32.1,192.7,,Cambridge,52.245,0.102,26
1991.0,8.0,23.7,12.8,0,41.2,209.8,,Cambridge,52.245,0.102,26
1991.0,9.0,20.5,9.8,0*,46.5,176.1,,Cambridge,52.245,0.102,26
1991.0,10.0,14.1,6.9,1,18.5,88.9,,Cambridge,52.245,0.102,26
1991.0,11.0,9.8,4.2,3,54.9,51.0,,Cambridge,52.245,0.102,26
1991.0,12.0,7.3,1.2,12,11.9,43.8,,Cambridge,52.245,0.102,26
1992.0,1.0,6.4,1.4,10,67.8,49.5,,Cambridge,52.245,0.102,26
1992.0,2.0,9.2,2.0,8,14.0,56.1,,Cambridge,52.245,0.102,26
1992.0,3.0,11.1,4.6,0,58.0,74.0,,Cambridge,52.245,0.102,26
1992.0,4.0,13.2,4.9,1,40.7,115.7,,Cambridge,52.245,0.102,26
1992.0,5.0,19.8,8.1,0,34.3,234.2,,Cambridge,52.245,0.102,26
1992.0,6.0,21.7,10.7,0,35.8,185.2,,Cambridge,52.245,0.102,26
1992.0,7.0,21.8,13.1,0,54.4,138.8,,Cambridge,52.245,0.102,26
1992.0,8.0,21.2,12.2,0,72.4,163.0,,Cambridge,52.245,0.102,26
1992.0,9.0,18.4,10.0,0,82.0,127.7,,Cambridge,52.245,0.102,26
1992.0,10.0,11.5,5.1,0,91.6,97.9,,Cambridge,52.245,0.102,26
1992.0,11.0,10.8,4.2,1,78.2,62.5,,Cambridge,52.245,0.102,26
1992.0,12.0,6.4,0.5,15,31.6,42.5,,Cambridge,52.245,0.102,26
1993.0,1.0,9.6,2.9,5,51.3,39.8,,Cambridge,52.245,0.102,26
1993.0,2.0,6.6,2.3,3,11.6,37.4,,Cambridge,52.245,0.102,26
1993.0,3.0,10.7,3.1,7,19.9,125.0,,Cambridge,52.245,0.102,26
1993.0,4.0,13.4,6.3,0,78.4,108.4,,Cambridge,52.245,0.102,26
1993.0,5.0,17.2,7.6,0,47.9,185.7,,Cambridge,52.245,0.102,26
1993.0,6.0,20.4,10.5,0,86.0,186.6,,Cambridge,52.245,0.102,26
1993.0,7.0,20.5,11.5,0,54.4,169.1,,Cambridge,52.245,0.102,26
1993.0,8.0,20.5,10.6,0,37.5,196.3,,Cambridge,52.245,0.102,26
1993.0,9.0,16.7,9.6,0,67.4,95.1,,Cambridge,52.245,0.102,26
1993.0,10.0,12.1,6.2,5,88.9,107.6,,Cambridge,52.245,0.102,26
1993.0,11.0,7.9,2.1,11,53.5,59.3,,Cambridge,52.245,0.102,26
1993.0,12.0,8.5,2.6,5,78.3,43.5,,Cambridge,52.245,0.102,26
1994.0,1.0,8.5,2.3,7,70.5,66.6,,Cambridge,52.245,0.102,26
1994.0,2.0,6.7,0.0,13,34.4,82.8,,Cambridge,52.245,0.102,26
1994.0,3.0,11.7,4.2,0,36.1,134.1,,Cambridge,52.245,0.102,26
1994.0,4.0,12.4,4.3,3,67.3,164.5,,Cambridge,52.245,0.102,26
1994.0,5.0,15.1,7.1,0,44.1,135.9,,Cambridge,52.245,0.102,26
1994.0,6.0,20.3,10.3,0,20.0,219.6,,Cambridge,52.245,0.102,26
1994.0,7.0,25.8,13.1,0,23.0,222.1,,Cambridge,52.245,0.102,26
1994.0,8.0,22.1,13.0,0,36.4,176.9,,Cambridge,52.245,0.102,26
1994.0,9.0,16.6,10.1,0,72.1,103.2,,Cambridge,52.245,0.102,26
1994.0,10.0,13.9,7.9,0,74.9,108.2,,Cambridge,52.245,0.102,26
1994.0,11.0,12.6,7.0,1,27.3,36.6,,Cambridge,52.245,0.102,26
1994.0,12.0,9.8,2.5,10,41.7,66.7,,Cambridge,52.245,0.102,26
1995.0,1.0,7.9,1.7,6,86.5,56.9,,Cambridge,52.245,0.102,26
1995.0,2.0,9.6,3.3,2,63.1,84.4,,Cambridge,52.245,0.102,26
1995.0,3.0,9.9,1.6,12,50.8,185.8,,Cambridge,52.245,0.102,26
1995.0,4.0,13.9,4.5,4,10.2,161.7,,Cambridge,52.245,0.102,26
1995.0,5.0,17.9,6.2,1,24.4,202.5,,Cambridge,52.245,0.102,26
1995.0,6.0,18.7,9.3,0,17.3,159.7,,Cambridge,52.245,0.102,26
1995.0,7.0,25.8,13.4,0,27.1,234.9,,Cambridge,52.245,0.102,26
1995.0,8.0,25.7,13.1,0,5.3,243.7,,Cambridge,52.245,0.102,26
1995.0,9.0,18.0,10.4,0,105.4,114.8,,Cambridge,52.245,0.102,26
1995.0,10.0,17.6,9.5,1,12.7,149.4,,Cambridge,52.245,0.102,26
1995.0,11.0,10.9,5.0,3,29.4,67.3,,Cambridge,52.245,0.102,26
1995.0,12.0,4.3,-0.4,15*,63.9,29.5,,Cambridge,52.245,0.102,26
1996.0,1.0,5.8,1.7,8,33.2,21.9,,Cambridge,52.245,0.102,26
1996.0,2.0,5.4,-1.0,18,45.8,82.6,,Cambridge,52.245,0.102,26
1996.0,3.0,7.2,1.0,9,19.5,59.7,,Cambridge,52.245,0.102,26
1996.0,4.0,13.7,3.8,6,4.5,148.9,,Cambridge,52.245,0.102,26
1996.0,5.0,13.9,4.3,6,19.8,155.8,,Cambridge,52.245,0.102,26
1996.0,6.0,21.5,9.4,0,12.4,225.6,,Cambridge,52.245,0.102,26
1996.0,7.0,23.2,11.7,0,40.5,207.4,,Cambridge,52.245,0.102,26
1996.0,8.0,22.6,12.6,0,63.9,176.3,,Cambridge,52.245,0.102,26
1996.0,9.0,18.4,10.1,0,5.6,130.8,,Cambridge,52.245,0.102,26
1996.0,10.0,15.9,8.2,0,31.2,143.0,,Cambridge,52.245,0.102,26
1996.0,11.0,9.3,2.7,12,70.9,92.1,,Cambridge,52.245,0.102,26
1996.0,12.0,5.1,0.3,15,30.2,52.5,,Cambridge,52.245,0.102,26
1997.0,1.0,4.7,-1.2,22,11.6,51.8,,Cambridge,52.245,0.102,26
1997.0,2.0,10.5,3.5,3,38.7,60.0,,Cambridge,52.245,0.102,26
1997.0,3.0,13.0,4.9,0,7.0,144.8,,Cambridge,52.245,0.102,26
1997.0,4.0,13.9,3.9,4,12.5,159.3,,Cambridge,52.245,0.102,26
1997.0,5.0,17.6,6.5,1,36.8,222.4,,Cambridge,52.245,0.102,26
1997.0,6.0,18.9,11.0,0,151.0,135.7,,Cambridge,52.245,0.102,26
1997.0,7.0,22.3,11.6,0,25.9,199.3,,Cambridge,52.245,0.102,26
1997.0,8.0,26.3,14.1,0,60.5,188.2,,Cambridge,52.245,0.102,26
1997.0,9.0,19.9,10.3,0,15.0,162.4,,Cambridge,52.245,0.102,26
1997.0,10.0,14.7,5.8,7,45.1,146.7,,Cambridge,52.245,0.102,26
1997.0,11.0,11.7,5.1,4,40.4,48.3,,Cambridge,52.245,0.102,26
1997.0,12.0,8.5,3.0,7,62.4,39.7,,Cambridge,52.245,0.102,26
1998.0,1.0,8.1,2.5,6,48.1,46.8,,Cambridge,52.245,0.102,26
1998.0,2.0,11.2,3.2,4,4.8,119.9,,Cambridge,52.245,0.102,26
1998.0,3.0,11.5,4.6,3,45.2,73.8,,Cambridge,52.245,0.102,26
1998.0,4.0,11.9,5.5,1,120.4,111.2,,Cambridge,52.245,0.102,26
1998.0,5.0,18.2,7.1,0,6.4,183.6,,Cambridge,52.245,0.102,26
1998.0,6.0,18.9,10.8,0,101.9,132.5,,Cambridge,52.245,0.102,26
1998.0,7.0,20.8,11.7,0,25.7,144.0,,Cambridge,52.245,0.102,26
1998.0,8.0,22.6,11.1,0,16.0,201.5,,Cambridge,52.245,0.102,26
1998.0,9.0,19.4,11.9,0,104.0,121.5,,Cambridge,52.245,0.102,26
1998.0,10.0,14.0,8.1,1,77.3,102.2,,Cambridge,52.245,0.102,26
1998.0,11.0,8.4,2.4,6,55.1,66.4,,Cambridge,52.245,0.102,26
1998.0,12.0,8.7,2.4,10,59.8,37.5,,Cambridge,52.245,0.102,26
1999.0,1.0,9.1,2.4,6,50.2,68.6,,Cambridge,52.245,0.102,26
1999.0,2.0,8.2,1.8,9,36.1,96.6,,Cambridge,52.245,0.102,26
1999.0,3.0,11.7,4.0,2,40.9,103.4,,Cambridge,52.245,0.102,26
1999.0,4.0,14.3,5.2,3,33.0,153.8,,Cambridge,52.245,0.102,26
1999.0,5.0,18.3,8.3,0,49.8,161.4,,Cambridge,52.245,0.102,26
1999.0,6.0,19.2,9.7,0,89.0,197.9,,Cambridge,52.245,0.102,26
1999.0,7.0,24.5,12.5,0,24.5,233.2,,Cambridge,52.245,0.102,26
1999.0,8.0,21.6,12.4,0,92.5,138.7,,Cambridge,52.245,0.102,26
1999.0,9.0,21.3,11.9,0,76.4,148.5,,Cambridge,52.245,0.102,26
1999.0,10.0,14.9,7.3,0,43.7,137.0,,Cambridge,52.245,0.102,26
1999.0,11.0,10.6,5.1,0,25.3,63.3,,Cambridge,52.245,0.102,26
1999.0,12.0,7.8,1.8,8,63.1,76.1,,Cambridge,52.245,0.102,26
2000.0,1.0,8.1,1.8,11,20.5,78.6,,Cambridge,52.245,0.102,26
2000.0,2.0,9.8,2.8,5,50.7,106.4,,Cambridge,52.245,0.102,26
2000.0,3.0,11.2,4.0,2,14.6,109.2,,Cambridge,52.245,0.102,26
2000.0,4.0,12.4,4.5,4,85.9,138.0,,Cambridge,52.245,0.102,26
2000.0,5.0,16.8,8.5,0,83.8,161.2,,Cambridge,52.245,0.102,26
2000.0,6.0,20.5,11.3,0,17.5,162.0,,Cambridge,52.245,0.102,26
2000.0,7.0,20.1,11.8,0,60.7,126.9,,Cambridge,52.245,0.102,26
2000.0,8.0,23.1,12.6,0,21.1,207.7,,Cambridge,52.245,0.102,26
2000.0,9.0,20.0,12.6,0,68.1,126.5,,Cambridge,52.245,0.102,26
2000.0,10.0,14.0,8.0,0,108.0,98.7,,Cambridge,52.245,0.102,26
2000.0,11.0,10.4,3.8,2,108.8,69.6,,Cambridge,52.245,0.102,26
2000.0,12.0,8.1,3.5,9,59.6,50.0,,Cambridge,52.245,0.102,26
2001.0,1.0,6.1,0.4,14,47.2,83.8,,Cambridge,52.245,0.102,26
2001.0,2.0,8.2,0.9,14,72.4,77.2,,Cambridge,52.245,0.102,26
2001.0,3.0,9.0,2.0,8,77.4,87.7,,Cambridge,52.245,0.102,26
2001.0,4.0,12.1,3.9,1,62.6,132.0,,Cambridge,52.245,0.102,26
2001.0,5.0,18.5,7.2,0,17.5,220.7,,Cambridge,52.245,0.102,26
2001.0,6.0,19.9,9.6,0,22.8,194.0,,Cambridge,52.245,0.102,26
2001.0,7.0,23.1,13.2,0,55.1,178.7,,Cambridge,52.245,0.102,26
2001.0,8.0,22.9,13.3,0,65.8,180.5,,Cambridge,52.245,0.102,26
2001.0,9.0,17.3,10.1,0,68.9,114.9,,Cambridge,52.245,0.102,26
2001.0,10.0,17.3,10.9,0,128.9,107.7,,Cambridge,52.245,0.102,26
2001.0,11.0,10.6,4.0,4,36.4,73.7,,Cambridge,52.245,0.102,26
2001.0,12.0,6.2,0.4,18,19.3,72.0,,Cambridge,52.245,0.102,26
2002.0,1.0,8.9,2.6,8,33.0,48.8,,Cambridge,52.245,0.102,26
2002.0,2.0,10.7,3.7,4,50.4,82.5,,Cambridge,52.245,0.102,26
2002.0,3.0,12.0,3.0,7,30.6,122.9,,Cambridge,52.245,0.102,26
2002.0,4.0,14.7,4.2,2,33.4,196.2,,Cambridge,52.245,0.102,26
2002.0,5.0,16.6,7.9,0,53.5,180.2,,Cambridge,52.245,0.102,26
2002.0,6.0,20.1,10.3,0,28.5,182.1,,Cambridge,52.245,0.102,26
2002.0,7.0,22.0,12.3,0,94.6,172.2,,Cambridge,52.245,0.102,26
2002.0,8.0,22.9,13.2,0,42.0,143.8,,Cambridge,52.245,0.102,26
2002.0,9.0,19.6,10.0,0,23.5,147.6,,Cambridge,52.245,0.102,26
2002.0,10.0,14.3,6.7,0,67.7,94.4,,Cambridge,52.245,0.102,26
2002.0,11.0,11.4,5.7,2,85.9,47.3,,Cambridge,52.245,0.102,26
2002.0,12.0,8.2,3.9,4*,85.1,20.4,,Cambridge,52.245,0.102,26
2003.0,1.0,7.0,1.6,12,78.6,53.0,,Cambridge,52.245,0.102,26
2003.0,2.0,7.8,0.8,12,12.9,101.5,,Cambridge,52.245,0.102,26
2003.0,3.0,12.9,2.4,8,13.7,164.0,,Cambridge,52.245,0.102,26
2003.0,4.0,15.1,4.5,4,24.2,178.3,,Cambridge,52.245,0.102,26
2003.0,5.0,17.5,7.5,0,39.9,190.0,,Cambridge,52.245,0.102,26
2003.0,6.0,22.1,11.5,0,60.7,210.0,,Cambridge,52.245,0.102,26
2003.0,7.0,23.7,13.3,0,66.8,184.6,,Cambridge,52.245,0.102,26
2003.0,8.0,25.3,13.3,0,2.0,214.1,,Cambridge,52.245,0.102,26
2003.0,9.0,21.3,8.9,0,15.7,196.3,,Cambridge,52.245,0.102,26
2003.0,10.0,14.0,4.8,1,30.0,141.8,,Cambridge,52.245,0.102,26
2003.0,11.0,11.7,5.9,1,80.8,72.9,,Cambridge,52.245,0.102,26
2003.0,12.0,8.1,2.3,7,46.0,57.8,,Cambridge,52.245,0.102,26
2004.0,1.0,8.1,2.7,7,69.6,49.2,,Cambridge,52.245,0.102,26
2004.0,2.0,8.1,3.3,11,34.3,72.6,,Cambridge,52.245,0.102,26
2004.0,3.0,10.5,3.2,3,24.7,96.2,,Cambridge,52.245,0.102,26
2004.0,4.0,14.2,5.5,0,41.4,138.9,,Cambridge,52.245,0.102,26
2004.0,5.0,16.9,7.9,0,44.5,162.7,,Cambridge,52.245,0.102,26
2004.0,6.0,21.2,11.2,0,34.0,190.9,,Cambridge,52.245,0.102,26
2004.0,7.0,22.0,11.6,0,59.3,173.8,,Cambridge,52.245,0.102,26
2004.0,8.0,24.0,14.1,0,70.7,184.8,,Cambridge,52.245,0.102,26
2004.0,9.0,20.6,11.1,0,18.7,169.8,,Cambridge,52.245,0.102,26
2004.0,10.0,15.0,7.8,0,67.2,99.0,,Cambridge,52.245,0.102,26
2004.0,11.0,10.5,5.5,3,45.4,56.6,,Cambridge,52.245,0.102,26
2004.0,12.0,8.4,2.5,9,32.2,51.4,,Cambridge,52.245,0.102,26
2005.0,1.0,9.2,3.1,5,28.3,66.3,,Cambridge,52.245,0.102,26
2005.0,2.0,7.1,1.9,9,22.3,67.0,,Cambridge,52.245,0.102,26
2005.0,3.0,10.7,3.8,7,19.8,66.0,,Cambridge,52.245,0.102,26
2005.0,4.0,14.2,4.3,4,27.7,130.6,,Cambridge,52.245,0.102,26
2005.0,5.0,16.6,7.0,0,47.4,197.6,,Cambridge,52.245,0.102,26
2005.0,6.0,21.8,10.9,0,47.1,175.8,,Cambridge,52.245,0.102,26
2005.0,7.0,22.0,12.8,0,43.7,157.5,,Cambridge,52.245,0.102,26
2005.0,8.0,22.6,11.5,0,53.3,182.5,,Cambridge,52.245,0.102,26
2005.0,9.0,21.1,11.3,0,166.2,148.1,,Cambridge,52.245,0.102,26
2005.0,10.0,17.4,10.5,0,61.2,107.1,,Cambridge,52.245,0.102,26
2005.0,11.0,10.1,3.0,9,47.2,101.0,,Cambridge,52.245,0.102,26
2005.0,12.0,7.8,1.8,10,18.0,75.1,,Cambridge,52.245,0.102,26
2006.0,1.0,7.0,1.5,12,19.8,48.8,,Cambridge,52.245,0.102,26
2006.0,2.0,7.0,1.5,5,25.2,71.1,,Cambridge,52.245,0.102,26
2006.0,3.0,9.0,1.7,12,35.9,105.2,,Cambridge,52.245,0.102,26
2006.0,4.0,13.5,5.1,3,30.1,144.5,,Cambridge,52.245,0.102,26
2006.0,5.0,17.4,8.7,0,62.8,155.7,,Cambridge,52.245,0.102,26
2006.0,6.0,22.5,11.2,0,18.9,220.2,,Cambridge,52.245,0.102,26
2006.0,7.0,28.3,14.1,0,45.1,253.5,,Cambridge,52.245,0.102,26
2006.0,8.0,21.5,12.2,0,74.9,152.5,,Cambridge,52.245,0.102,26
2006.0,9.0,22.7,13.4,0,50.0,164.7,,Cambridge,52.245,0.102,26
2006.0,10.0,17.5,10.5,0,43.2,111.4,,Cambridge,52.245,0.102,26
2006.0,11.0,12.5,5.1,2,64.8,109.0,,Cambridge,52.245,0.102,26
2006.0,12.0,9.7,3.3,6,50.5,41.0,,Cambridge,52.245,0.102,26
2007.0,1.0,10.4,3.8,5,68.5,66.2,,Cambridge,52.245,0.102,26
2007.0,2.0,9.7,2.3,8,50.9,70.4,,Cambridge,52.245,0.102,26
2007.0,3.0,12.1,3.2,1*,25.7,161.1,,Cambridge,52.245,0.102,26
2007.0,4.0,17.1,6.0,1*,1.0,183.1,,Cambridge,52.245,0.102,26
2007.0,5.0,16.9,8.3,0*,124.3,121.7,,Cambridge,52.245,0.102,26
2007.0,6.0,20.4,11.1,0,59.0,148.9,,Cambridge,52.245,0.102,26
2007.0,7.0,21.6,11.0,0,62.1,189.7,,Cambridge,52.245,0.102,26
2007.0,8.0,21.6,10.8,0,51.1,180.4,,Cambridge,52.245,0.102,26
2007.0,9.0,19.5,10.0,0,25.2,158.1,,Cambridge,52.245,0.102,26
2007.0,10.0,15.2,7.2,0,56.4,97.3,,Cambridge,52.245,0.102,26
2007.0,11.0,11.1,3.7,5,36.3,77.2,,Cambridge,52.245,0.102,26
2007.0,12.0,8.5,1.9,12,38.2,51.9,,Cambridge,52.245,0.102,26
2008.0,1.0,10.3,3.8,0,58.0,63.2,,Cambridge,52.245,0.102,26
2008.0,2.0,9.9,0.6,11,12.8,105.2,,Cambridge,52.245,0.102,26
2008.0,3.0,10.1,3.0,5,68.9,117.0,,Cambridge,52.245,0.102,26
2008.0,4.0,13.1,3.8,3,50.8,158.2,,Cambridge,52.245,0.102,26
2008.0,5.0,19.0,7.9,0,62.9,173.9,,Cambridge,52.245,0.102,26
2008.0,6.0,19.7,10.4,0,34.6,181.8,,Cambridge,52.245,0.102,26
2008.0,7.0,22.8,12.4,0,52.1,188.1,,Cambridge,52.245,0.102,26
2008.0,8.0,22.3,13.3,0,64.7,122.7,,Cambridge,52.245,0.102,26
2008.0,9.0,18.6,9.6,0,59.5,103.3,,Cambridge,52.245,0.102,26
2008.0,10.0,14.4,6.1,1,56.2,130.3,,Cambridge,52.245,0.102,26
2008.0,11.0,10.3,4.7,5,68.8,55.5,,Cambridge,52.245,0.102,26
2008.0,12.0,6.6,1.4,11,21.3,68.0,,Cambridge,52.245,0.102,26
2009.0,1.0,5.8,0.2,13,40.9,46.2,,Cambridge,52.245,0.102,26
2009.0,2.0,7.1,1.8,13,47.9,42.1,,Cambridge,52.245,0.102,26
2009.0,3.0,11.9,2.8,6,32.2,149.7,,Cambridge,52.245,0.102,26
2009.0,4.0,15.6,5.4,0,12.6,166.1,,Cambridge,52.245,0.102,26
2009.0,5.0,18.3,7.7,0,28.4,204.0,,Cambridge,52.245,0.102,26
2009.0,6.0,20.9,10.2,0,40.8*,198.8*,,Cambridge,52.245,0.102,26
2009.0,7.0,22.5,12.1,0,71.0,196.9*,,Cambridge,52.245,0.102,26
2009.0,8.0,23.6,13.1,0,58.6,200.0*,,Cambridge,52.245,0.102,26
2009.0,9.0,20.1,10.5,0,10.0,152.5*,,Cambridge,52.245,0.102,26
2009.0,10.0,15.7,8.3,0,32.2,87.8*,,Cambridge,52.245,0.102,26
2009.0,11.0,12.0,6.5,0,89.8,78.7*,,Cambridge,52.245,0.102,26
2009.0,12.0,6.2,0.6,12,63.2,68.5*,,Cambridge,52.245,0.102,26
2010.0,1.0,3.9,-0.4,15,46.6,55.2*,,Cambridge,52.245,0.102,26
2010.0,2.0,6.1,0.4,12,70.6,54.9*,,Cambridge,52.245,0.102,26
2010.0,3.0,10.9,2.8,9,26.2,118.4*,,Cambridge,52.245,0.102,26
2010.0,4.0,14.9,3.7,3,12.5,212.1*,,Cambridge,52.245,0.102,26
2010.0,5.0,16.5,5.9,2,28.6,209.4*,,Cambridge,52.245,0.102,26
2010.0,6.0,21.6,10.0,0,25.4,229.9*,,Cambridge,52.245,0.102,26
2010.0,7.0,24.6,13.8,0,10.8,---,,Cambridge,52.245,0.102,26
2010.0,8.0,21.0,12.2,0,133.2,---,,Cambridge,52.245,0.102,26
2010.0,9.0,19.0,10.5,0,46.4,---,,Cambridge,52.245,0.102,26
2010.0,10.0,14.7,7.7,0,39.0,---,,Cambridge,52.245,0.102,26
2010.0,11.0,8.4,3.0,9,22.4,---,,Cambridge,52.245,0.102,26
2010.0,12.0,2.8,-2.7,23,19.8,---,,Cambridge,52.245,0.102,26
2011.0,1.0,6.8,2.2,7,52.4,---,,Cambridge,52.245,0.102,26
2011.0,2.0,9.6,4.0,2,28.2,---,,Cambridge,52.245,0.102,26
2011.0,3.0,11.6,2.7,5,1.8,---,,Cambridge,52.245,0.102,26
2011.0,4.0,18.6,6.5,0,2.0,---,,Cambridge,52.245,0.102,26
2011.0,5.0,18.7,7.8,1,12.8,---,,Cambridge,52.245,0.102,26
2011.0,6.0,20.3,9.9,0,53.0,---,,Cambridge,52.245,0.102,26
2011.0,7.0,21.2,10.9,0,38.4*,---,,Cambridge,52.245,0.102,26
2011.0,8.0,21.6,11.9,0,40.2,---,,Cambridge,52.245,0.102,26
2011.0,9.0,21.2,11.3,0,31.6,---,,Cambridge,52.245,0.102,26
2011.0,10.0,17.9,9.3,0,15.8,---,,Cambridge,52.245,0.102,26
2011.0,11.0,13.3,6.6,2,28.0,---,,Cambridge,52.245,0.102,26
2011.0,12.0,9.1,3.2,3,43.0,---,,Cambridge,52.245,0.102,26
2012.0,1.0,9.1,2.8,7,39.0,---,,Cambridge,52.245,0.102,26
2012.0,2.0,7.0,0.1,12,17.4,---,,Cambridge,52.245,0.102,26
2012.0,3.0,13.3,2.6,5,23.4,---,,Cambridge,52.245,0.102,26
2012.0,4.0,12.2,3.9,2,95.6,---,,Cambridge,52.245,0.102,26
2012.0,5.0,16.9,7.9,0,42.6,---,,Cambridge,52.245,0.102,26
2012.0,6.0,18.5,10.4,0,91.4,---,,Cambridge,52.245,0.102,26
2012.0,7.0,21.2,12.0,0,101.4,---,,Cambridge,52.245,0.102,26
